TIMESTAMP,Open,High,Low,Close,Return,Past3DayHigh,High_vs_Past3High,Next1DayReturn,Next2DayReturn,Rule,PrevHigh,PrevLow
2022-07-22,16688.01033755381,16731.540690153382,16629.436262838888,16710.85,0.0013686270552452956,16610.0,121.54069015338246,-0.005999096395455593,-0.014544442682448809,Breakout,,
2022-07-27,16474.20302250146,16642.45,16465.36764316469,16642.45,0.01021275367729403,16731.540690153382,-89.09069015338173,0.016806419727864563,0.030950971761970036,LargeUpDay,,
2022-07-28,16776.249199972663,16930.432220708542,16771.965714326354,16922.15,0.008696866521723854,16688.109072854397,242.32314785414562,0.013910761930369329,0.024190188598966374,Breakout,,
2022-07-29,17099.517753203876,17158.525892945316,17048.938678894126,17157.55,0.0033937943533670664,16930.432220708542,228.0936722367733,0.01013839388490778,0.008013964697757059,Breakout,,
2022-08-01,17209.42405631725,17340.66198468131,17209.42405631725,17331.5,0.007093551956373491,17158.525892945316,182.13609173599247,-0.002103107059400533,0.0035657617632633976,Breakout,,
2022-08-02,17297.205043221566,17370.9180871852,17236.724781706158,17295.05,-0.00012458910073513994,17340.66198468131,30.25610250389218,0.005680816187290549,0.003795883793339838,Breakout,,
2022-08-03,17368.377875274833,17393.3,17241.22107566142,17393.3,0.0014349137786001706,17370.9180871852,22.381912814798845,-0.001874284925804659,-0.00020122690921220432,Breakout,,
2022-08-04,17466.199452115514,17468.2196612638,17244.656060068573,17360.7,-0.006040206537475157,17393.3,74.91966126380066,0.0016761996924086198,0.009504225060049444,Breakout,,
2022-08-05,17420.406731139494,17459.951283294933,17380.917821685838,17389.8,-0.0017569469881999985,17468.2196612638,-8.268377968866844,0.007814925991098232,0.007668288306938775,InsideDay,17468.2196612638,17244.656060068573
2022-08-08,17390.615180611007,17539.465988007287,17390.615180611007,17525.7,0.007767684925809973,17468.2196612638,71.24632674348686,-0.0001455006076789278,0.006564645064105923,Breakout,,
2022-08-10,17528.344356863126,17533.973295062133,17484.257665182326,17523.15,-0.00029634041626362575,17539.465988007287,-5.492692945153976,0.00671112214413494,0.01006953658446097,InsideDay,17539.465988007287,17390.615180611007
2022-08-11,17686.79313124965,17688.64817285497,17640.75,17640.75,-0.002603249266725496,17539.465988007287,149.18218484768298,0.0033360259626149524,0.010665646301886378,Breakout,,
2022-08-12,17628.945080091853,17709.984022437668,17628.945080091853,17699.6,0.004007892678044318,17688.64817285497,21.335849582697847,0.007305249836154548,0.012796899364957426,Breakout,,
2022-08-16,17789.117070113727,17828.9,17782.569365841926,17828.9,0.0022363633748361195,17709.984022437668,118.91597756233385,0.005451822602628109,0.007644891159858336,Breakout,,
2022-08-17,17864.852918662942,17945.618913641203,17864.852918662942,17926.1,0.003428356315941075,17828.9,116.71891364120165,0.002181177166254989,-0.011039768828690956,Breakout,,
2022-08-18,17898.600474854502,17965.2,17869.035694030306,17965.2,0.0037209347869998854,17945.618913641203,19.58108635879762,-0.013192171531627772,-0.02625353461135982,Breakout,,
2022-08-19,17966.611164075148,17966.611164075148,17728.2,17728.2,-0.013269679067350128,17965.2,1.4111640751470986,-0.013235974323394406,-0.005956611500321674,LargeDownDay,,
2022-08-19,17966.611164075148,17966.611164075148,17728.2,17728.2,-0.013269679067350128,17965.2,1.4111640751470986,-0.013235974323394406,-0.005956611500321674,Breakout,,
2022-08-23,17429.72552101995,17622.6,17429.72552101995,17622.6,0.011065835703921112,17966.611164075148,-344.0111640751493,-0.0010526256057562524,-0.0066306901365291715,LargeUpDay,,
2022-08-24,17582.479418777933,17606.032561166012,17531.229334920292,17604.05,0.0012268224923402224,17966.611164075148,-360.57860290913595,-0.005583942331452096,-0.0012213098690357913,InsideDay,17622.6,17429.72552101995
2022-08-25,17681.837728021885,17709.347596502306,17505.75,17505.75,-0.009958677979655007,17638.591215333145,70.7563811691616,0.004387129943018707,-0.009708238721563012,Breakout,,
2022-08-26,17664.253220318842,17664.253220318842,17557.837329140784,17582.55,-0.004625342452907162,17709.347596502306,-45.094376183464185,-0.014033800557939569,0.009517959567867162,InsideDay,17709.347596502306,17505.75
2022-08-30,17453.303151185864,17761.511834295612,17453.303151185864,17749.9,0.016993737302613963,17709.347596502306,52.164237793305794,-0.01059724280136798,-0.012580352565366716,Breakout,,
2022-08-30,17453.303151185864,17761.511834295612,17453.303151185864,17749.9,0.016993737302613963,17709.347596502306,52.164237793305794,-0.01059724280136798,-0.012580352565366716,LargeUpDay,,
2022-09-01,17553.107956116288,17657.613027301537,17502.779226372582,17561.8,0.0004951854626224614,17761.511834295612,-103.89880699407513,-0.0020043503513307304,0.005318361443587882,InsideDay,17761.511834295612,17453.303151185864
2022-09-06,17738.34324347179,17738.34324347179,17609.317881253482,17651.85,-0.004876060987467025,17670.33421512145,68.0090283503414,-0.0013114772672551125,0.008319241325980055,Breakout,,
2022-09-08,17757.605401187793,17799.492372251156,17721.48520752272,17798.7,0.0023141970937961467,17738.34324347179,61.14912877936513,0.0017838381454824415,0.007419081168849263,Breakout,,
2022-09-09,17894.567356491803,17903.60417958282,17822.83454002312,17830.45,-0.0035830626812300157,17799.492372251156,104.11180733166478,0.005625208561758077,0.013255414193135806,Breakout,,
2022-09-12,17910.332570167528,17964.48563554673,17910.332570167528,17930.75,0.0011399804974297821,17903.60417958282,60.881455963910405,0.00758752422514397,0.003878811538836846,Breakout,,
2022-09-13,18036.095633384884,18075.378709974444,18036.095633384884,18066.8,0.0017023843319105573,17964.48563554673,110.89307442771316,-0.003680784643655732,-0.010757300684127724,Breakout,,
2022-09-15,18080.672272736167,18080.672272736167,17872.45,17872.45,-0.011516290411952445,18075.378709974444,5.293562761722568,-0.01797179457768805,-0.013333370634691866,LargeDownDay,,
2022-09-15,18080.672272736167,18080.672272736167,17872.45,17872.45,-0.011516290411952445,18075.378709974444,5.293562761722568,-0.01797179457768805,-0.013333370634691866,Breakout,,
2022-09-16,17770.159147549322,17770.159147549322,17532.730231595713,17551.25,-0.012318918797050394,18080.672272736167,-310.51312518684426,0.004723310305533968,0.013754006124919949,LargeDownDay,,
2022-09-23,17567.304496239663,17567.304496239663,17326.582124185046,17334.8,-0.013235069517320229,17908.036878711773,-340.73238247210975,-0.017614855666058915,-0.016951450261900813,LargeDownDay,,
2022-09-30,16779.754707352746,17160.25626231126,16779.754707352746,17110.8,0.019728851727623425,17130.221957356833,30.034304954428077,-0.013599597914767279,0.009865114430651856,LargeUpDay,,
2022-09-30,16779.754707352746,17160.25626231126,16779.754707352746,17110.8,0.019728851727623425,17130.221957356833,30.034304954428077,-0.013599597914767279,0.009865114430651856,Breakout,,
2022-10-03,17068.211102308298,17068.211102308298,16878.1,16878.1,-0.011138314447176535,17160.25626231126,-92.0451600029628,0.02378822260799507,0.02620259389386237,InsideDay,17160.25626231126,16779.754707352746
2022-10-03,17068.211102308298,17068.211102308298,16878.1,16878.1,-0.011138314447176535,17160.25626231126,-92.0451600029628,0.02378822260799507,0.02620259389386237,LargeDownDay,,
2022-10-04,17189.41682048196,17279.6,17189.41682048196,17279.6,0.005246436249691707,17160.25626231126,119.34373768873778,0.002358272182226395,0.0021470404407510912,Breakout,,
2022-10-06,17382.398951443403,17409.270270879675,17320.35,17320.35,-0.0035696425802177532,17279.6,129.67027087967656,-0.0002107347715258889,-0.004502346476621399,Breakout,,
2022-10-11,17195.784029626582,17195.784029626582,16965.95,16965.95,-0.013365719715402385,17409.270270879675,-213.48624125309289,0.009719467521712488,0.003023703358786323,LargeDownDay,,
2022-10-12,17022.402762232443,17130.85,16993.127721276345,17130.85,0.00637085370862962,17316.7,-185.85000000000218,-0.006631311347656378,0.004275911586407054,InsideDay,17195.784029626582,16965.95
2022-10-14,17299.590774211498,17334.265156750862,17184.79052022788,17204.1,-0.005519828501021385,17195.784029626582,138.48112712427974,0.0067687353595946576,0.01660941287251294,Breakout,,
2022-10-18,17472.619815242175,17512.054592397333,17458.46774198202,17489.85,0.000986124859352405,17334.265156750862,177.78943564647125,0.0015208821116248215,0.00424531942812556,Breakout,,
2022-10-19,17555.053566467584,17596.32305401877,17511.01824308627,17516.45,-0.002199000209336959,17512.054592397333,84.26846162143556,0.0027203000607998185,0.00390204636213376,Breakout,,
2022-10-21,17634.870335613406,17656.070021131538,17541.317569618706,17584.8,-0.002839280054829255,17596.32305401877,59.746967112769205,0.008167135901884226,0.0031532914790046718,Breakout,,
2022-10-24,17757.464940168502,17757.464940168502,17728.41745140745,17728.41745140745,-0.0016357902920784333,17656.070021131538,101.39491903696398,-0.004973227398842206,0.0016968547065749904,Breakout,,
2022-10-27,17763.673792998496,17763.673792998496,17667.930493124084,17758.5,-0.0002912569245971441,17757.464940168502,6.208852829993703,0.00214263592082653,0.014238252104625815,Breakout,,
2022-10-28,17795.157164741122,17822.269499636874,17741.321543333484,17796.55,7.827046684572368e-05,17763.673792998496,58.595706638378026,0.01206975509298136,0.01941668469450541,Breakout,,
2022-10-31,17936.353277860453,18012.9130256257,17936.353277860453,18011.35,0.004181269234483515,17822.269499636874,190.6435259888276,0.007259311489699494,0.003481138282249941,Breakout,,
2022-11-01,18107.820257291536,18161.76029953695,18084.298543582252,18142.1,0.001893090511247973,18012.9130256257,148.84727391124758,-0.0037509439370303492,-0.0051950986930950896,Breakout,,
2022-11-07,18216.69925938424,18216.69925938424,18086.319531293546,18199.85,-0.0009249348163642883,18136.55640081931,80.14285856493007,-0.0042747605062678495,-0.008978095973318334,Breakout,,
2022-11-09,18246.34135075008,18246.34135075008,18122.05,18122.05,-0.0068118505710720026,18216.69925938424,29.642091365840315,-0.004723527415496531,0.012937278067326918,Breakout,,
2022-11-11,18288.58779600436,18356.5,18288.58779600436,18356.5,0.0037133651189008438,18246.34135075008,110.15864924991912,-0.0020646637430883352,0.00344564595647312,Breakout,,
2022-11-14,18376.321518236884,18376.321518236884,18318.6,18318.6,-0.003141081210382716,18356.5,19.821518236884007,0.005521710174358319,0.004637363117268922,Breakout,,
2022-11-15,18351.34877684126,18419.75,18293.40694007412,18419.75,0.003727313125074501,18376.321518236884,43.428481763116,-0.0008794907639897431,-0.0046879029302785424,Breakout,,
2022-11-16,18375.866066394166,18427.511842384047,18369.854328271078,18403.55,0.001506537624175511,18419.75,7.7618423840467585,-0.003811764578029675,-0.005379396909835354,Breakout,,
2022-11-24,18302.84211383368,18514.45,18302.84211383368,18514.45,0.011561476892508473,18300.54745320513,213.90254679487046,-0.0008992975756774159,0.0021145645698359412,Breakout,,
2022-11-24,18302.84211383368,18514.45,18302.84211383368,18514.45,0.011561476892508473,18300.54745320513,213.90254679487046,-0.0008992975756774159,0.0021145645698359412,LargeUpDay,,
2022-11-25,18466.89928724298,18510.66832895856,18464.2072643318,18497.8,0.001673302717276681,18514.45,-3.781671041440859,0.00301657494404739,0.005962871260366097,InsideDay,18514.45,18302.84211383368
2022-11-28,18501.209628873115,18602.998308017868,18501.209628873115,18553.6,0.0028317267993722057,18514.45,88.54830801786737,0.002937435322525106,0.012215958088996226,Breakout,,
2022-11-29,18611.072576368504,18670.468772950237,18608.1,18608.1,-0.00015972085199860998,18602.998308017868,67.47046493236485,0.009251347531451515,0.010358392313025044,Breakout,,
2022-11-30,18664.810538942198,18780.25,18630.47508752016,18780.25,0.006184871837672794,18670.468772950237,109.78122704976705,0.0010968970061633332,-0.003977582833029403,Breakout,,
2022-12-01,18864.591471266216,18864.591471266216,18800.85,18800.85,-0.003378894865722695,18780.25,84.3414712662161,-0.0050689197562875385,-0.0057018698622667285,Breakout,,
2022-12-08,18555.72554177808,18613.05,18555.72554177808,18613.05,0.003089313758864213,18700.299634913998,-87.24963491399829,-0.006565286183618514,-0.006315461463865414,InsideDay,18655.869037644286,18551.75
2022-12-14,18669.57911888413,18685.03954241354,18642.9,18642.9,-0.0014290155506047275,18643.284362698345,41.755179715193655,-0.013291923466842714,-0.01974210020973144,Breakout,,
2022-12-15,18633.155093280155,18633.155093280155,18395.1,18395.1,-0.012775887502058528,18685.03954241354,-51.884449133383896,-0.006537066936303737,0.0018048284597529387,LargeDownDay,,
2022-12-21,18456.66921709316,18456.66921709316,18284.34448122281,18284.34448122281,-0.009336719092887613,18428.3,28.3692170931572,,,Breakout,,
