TIMESTAMP,Open,High,Low,Close,Return,Past3DayHigh,High_vs_Past3High,Next1DayReturn,Next2DayReturn
2022-05-13,15974.809183666026,16052.792818002405,15779.757808870812,15779.757808870812,-0.012209934563390616,16378.357411160798,-325.5645931583931,0.005300600436476177,0.03173003015595821
2022-05-16,15840.331310065934,15936.120247063876,15810.232814109348,15863.4,0.0014563262271797338,16291.562522868477,-355.4422758046003,0.026290076528360906,0.024777160003530252
2022-05-17,15953.826740637187,16280.45,15950.147637886883,16280.45,0.020473035383469923,16052.792818002405,227.65718199759613,-0.0014741607265155166,-0.02772650633121354
2022-05-18,16351.482493810903,16372.179883382172,16241.215116937852,16256.45,-0.005811857967427272,16280.45,91.72988338217147,-0.026291102916073616,0.0015040184050023608
2022-05-19,15941.727135352334,15946.988420195332,15800.846065104077,15829.049999999996,-0.007068063227758153,16372.179883382172,-425.19146318684034,0.028545617077462282,0.02290724964543056
2022-05-20,16090.207171086367,16280.9,16090.207171086367,16280.9,0.011851483755678524,16372.179883382172,-91.27988338217256,-0.005481883679649191,-0.008777156054026514
2022-05-23,16279.152094060013,16381.025946363252,16191.65,16191.65,-0.005375101452116873,16372.179883382172,8.84606298107974,-0.0033134362464602996,-0.009742676008930529
2022-05-24,16230.42124629646,16230.42124629646,16106.329317134605,16138.0,-0.005694322093922839,16381.025946363252,-150.60470006679134,-0.006450613458916843,0.003959598463254332
2022-05-25,16201.993157132641,16201.993157132641,16027.340432045967,16033.9,-0.010374844348001826,16381.025946363252,-179.03278923061043,0.010477800160908934,0.02029761941885644
2022-05-26,16085.929518736555,16201.899999999998,15921.282238275127,16201.899999999998,0.007209436117966494,16381.025946363252,-179.12594636325412,0.009717996037502008,0.02881143569581357
2022-05-27,16302.644675519483,16359.35,16254.301364274117,16359.35,0.0034782899099596878,16230.42124629646,128.92875370353977,0.018909675506667556,0.013548826817691317
2022-05-30,16567.28511872769,16677.129228622613,16567.28511872769,16668.7,0.00612139409357246,16359.35,317.7792286226122,-0.005261358114310055,-0.007484086941393131
2022-05-31,16560.7453567826,16676.502102998013,16551.533977369494,16581.0,0.0012230514255871388,16677.129228622613,-0.6271256246000121,-0.002234485254206553,0.003485917616548928
2022-06-01,16629.403352673737,16629.403352673737,16460.683246222994,16543.95,-0.005138690238095429,16677.129228622613,-47.72587594887591,0.005733213652120428,0.0024510470594989453
2022-06-02,16481.947550377106,16638.8,16481.947550377106,16638.8,0.00951662108761559,16677.129228622613,-38.3292286226133,-0.003263456499266737,-0.004390340649566005
2022-06-03,16776.227169049598,16776.227169049598,16584.381416653127,16584.5,-0.011428503388611412,16676.502102998013,99.7250660515856,-0.0011305737284814654,-0.010832403750489994
2022-06-06,16527.850684336205,16590.478639499346,16492.799784784624,16565.75,0.0022930577234530117,16776.227169049598,-185.748529550252,-0.009712811071035166,-0.013570167363385233
2022-06-07,16430.06282968798,16430.06282968798,16373.472138980776,16404.85,-0.0015345546726957147,16776.227169049598,-346.16433936161775,-0.0038951895323637853,0.004666302953090229
2022-06-08,16410.645557568747,16474.645777124282,16329.07785191516,16340.95,-0.004246972328069196,16776.227169049598,-301.581391925316,0.008594971528583129,-0.008572639848185237
2022-06-09,16285.578236802916,16481.4,16285.578236802916,16481.4,0.012024243803303119,16590.478639499346,-109.07863949934472,-0.01702131367039228,-0.041325372844540076
2022-06-10,16300.187544596585,16300.187544596585,16187.656110276825,16200.864920872798,-0.00609334238959181,16481.4,-181.21245540341624,-0.02472490961619711,-0.02832656917480636
2022-06-13,15814.039129531919,15814.039129531919,15701.677916649693,15800.3,-0.0008687931918836762,16481.4,-667.3608704680828,-0.0036929678550405853,-0.007050499041157399
2022-06-14,15722.772562477374,15840.74727605852,15707.900656079955,15741.95,0.0012197236490206628,16481.4,-640.6527239414809,-0.0033699764006366317,-0.025003255632243815
2022-06-15,15711.337435682832,15764.579423917909,15688.9,15688.9,-0.0014281047539513251,16300.187544596585,-535.6081206786766,-0.021706429386381454,-0.022550975530470585
2022-06-16,15832.517897425669,15832.517897425669,15348.35,15348.35,-0.0305806000386327,15840.74727605852,-8.229378632851876,-0.0008632849785156216,0.0001835071257909604
2022-06-17,15261.748337378784,15336.761978905628,15239.33095237795,15335.1,0.004806242443505981,15840.74727605852,-503.9852971528926,0.0010476965650132453,0.019328207836923017
2022-06-20,15309.54878178018,15351.982421179446,15238.926033021762,15351.166531594135,0.0027184177931804296,15832.517897425669,-480.53547624622297,0.01826137888797641,0.003291832467706035
2022-06-21,15461.285559806514,15687.93043767561,15461.285559806514,15631.5,0.011009074215405394,15832.517897425669,-144.58745975005877,-0.01470108434891082,-0.0036240923775707756
2022-06-22,15516.137577185913,15516.137577185913,15401.7,15401.7,-0.007375390725729001,15687.93043767561,-171.79286048969698,0.01124226546420215,0.019221904075524154
2022-06-23,15475.148971204151,15618.0224128697,15397.32033113817,15574.850000000002,0.006442653895052817,15687.93043767561,-69.90802480591083,0.007890926718395308,0.016921511282612434
2022-06-24,15718.5441903046,15718.5441903046,15637.877400586074,15697.75,-0.0013229081556691187,15687.93043767561,30.61375262898946,0.008959882785749551,0.011297797455049219
2022-06-27,15890.179353059319,15900.203579962705,15830.23027354124,15838.4,-0.0032585757472491927,15718.5441903046,181.65938965810528,0.0023171532478027945,-0.0034536316799673727
2022-06-28,15748.650993778147,15875.1,15727.292972765503,15875.1,0.008029196041731464,15900.203579962705,-25.103579962704316,-0.005757444047596261,-0.008875534642301397
2022-06-29,15705.952209433108,15846.248590362695,15705.952209433108,15783.700000000004,0.004950211838808519,15900.203579962705,-53.95498960000987,-0.003136146784341043,-0.0010833961618634813
2022-06-30,15853.390614294707,15870.315390509448,15734.2,15734.2,-0.007518304266548156,15900.203579962705,-29.888189453256928,0.002059208602915863,0.005958358226029858
2022-07-01,15690.620419043418,15766.6,15569.301639874353,15766.6,0.004842356702757726,15875.1,-108.5,0.003891136960409991,0.002048634455113829
2022-07-04,15744.088233961753,15834.794988772162,15683.009710978245,15827.95,0.005326555897809865,15870.315390509448,-35.52040173728528,-0.0018353608647994069,0.01120170331596948
2022-07-05,15921.843723226411,16016.946038133268,15798.9,15798.9,-0.007721701416216285,15870.315390509448,146.63064762382055,0.01306103589490415,0.021526815158017243
2022-07-06,15881.94689744858,16005.25,15865.673753505234,16005.25,0.0077637271644087754,16016.946038133268,-11.696038133268303,0.008356632979803491,0.013320629168554143
2022-07-07,16102.020172883178,16139.0,16082.21749977232,16139.0,0.0022965955029107684,16016.946038133268,122.0539618667317,0.004922857673957504,0.00371150628911332
2022-07-08,16206.347677893214,16221.7841345309,16172.814378132822,16218.45,0.0007467643140406516,16139.0,82.7841345309007,-0.0012054172871021063,-0.011157046450184893
2022-07-11,16147.970574823785,16233.722497251982,16139.228926765269,16198.9,0.0031539211035979133,16221.7841345309,11.938362721080921,-0.009963639506386235,-0.013747847076035713
2022-07-12,16128.918445125657,16152.372242792902,16037.5,16037.5,-0.005667983593362681,16233.722497251982,-81.35025445907922,-0.00382229150428659,-0.005655494933749283
2022-07-13,16119.484189897776,16119.610737309375,15967.054363117757,15976.200000000004,-0.008888881815931105,16233.722497251982,-114.11175994260702,-0.0018402373530632676,0.004926077540340801
2022-07-14,16017.306950026743,16045.823822303244,15886.43982880795,15946.799999999996,-0.004401922885459192,16233.722497251982,-187.8986749487376,0.006778789475004432,0.0208976095517599
2022-07-15,16013.233475408066,16054.899999999998,15947.366173927581,16054.899999999998,0.0026020056883527274,16152.372242792902,-97.47224279290458,0.014023755987268682,0.017016611750929833
2022-07-18,16176.009631961177,16280.05,16174.233056073626,16280.05,0.006431769664210369,16119.610737309375,160.43926269062467,0.0029514651367779088,0.013218632620907167
2022-07-19,16243.144729907366,16341.735328446775,16243.144729907366,16328.1,0.00523022305749773,16280.05,61.68532844677611,0.010236953472847476,0.01726471542922936
2022-07-20,16517.24089228428,16577.930072438703,16495.25,16495.25,-0.0013313901775540004,16341.735328446775,236.19474399192768,0.0069565480971793825,0.013070429366029535
2022-07-21,16509.707404689467,16610.0,16509.707404689467,16610.0,0.0060747651579849205,16577.930072438703,32.069927561296936,0.006071643588199782,3.612281757958691e-05
2022-07-22,16688.01033755381,16731.540690153382,16629.436262838888,16710.85,0.0013686270552452956,16610.0,121.54069015338246,-0.005999096395455594,-0.01454444268244881
2022-07-25,16688.109072854397,16688.109072854397,16581.197684364328,16610.6,-0.004644568927253591,16731.540690153382,-43.43161729898566,-0.008596920039011136,0.0019174503028187573
2022-07-26,16560.405691697193,16560.405691697193,16467.8,16467.8,-0.005591994146835611,16731.540690153382,-171.13499845618935,0.010605545367323055,0.027590206342073653
2022-07-27,16474.20302250146,16642.45,16465.36764316469,16642.45,0.01021275367729403,16731.540690153382,-89.09069015338173,0.016806419727864563,0.030950971761970036
2022-07-28,16776.249199972663,16930.432220708542,16771.965714326354,16922.15,0.008696866521723854,16688.109072854397,242.32314785414565,0.01391076193036933,0.024190188598966378
2022-07-29,17099.517753203876,17158.525892945316,17048.938678894126,17157.55,0.0033937943533670664,16930.432220708542,228.09367223677327,0.010138393884907781,0.008013964697757059
2022-08-01,17209.42405631725,17340.66198468131,17209.42405631725,17331.5,0.00709355195637349,17158.525892945316,182.13609173599252,-0.002103107059400533,0.0035657617632633976
2022-08-02,17297.205043221566,17370.9180871852,17236.724781706158,17295.05,-0.00012458910073513994,17340.66198468131,30.25610250389218,0.005680816187290549,0.003795883793339838
2022-08-03,17368.377875274833,17393.3,17241.22107566142,17393.3,0.0014349137786001706,17370.9180871852,22.381912814798852,-0.001874284925804659,-0.00020122690921220432
2022-08-04,17466.199452115514,17468.2196612638,17244.656060068573,17360.7,-0.006040206537475157,17393.3,74.91966126380066,0.0016761996924086198,0.009504225060049443
2022-08-05,17420.406731139494,17459.951283294933,17380.917821685838,17389.8,-0.0017569469881999985,17468.2196612638,-8.268377968866844,0.007814925991098232,0.007668288306938775
2022-08-08,17390.615180611007,17539.465988007287,17390.615180611007,17525.7,0.007767684925809974,17468.2196612638,71.24632674348686,-0.0001455006076789278,0.006564645064105923
2022-08-10,17528.344356863126,17533.973295062133,17484.257665182326,17523.15,-0.00029634041626362575,17539.465988007287,-5.492692945153976,0.00671112214413494,0.01006953658446097
2022-08-11,17686.79313124965,17688.64817285497,17640.75,17640.75,-0.002603249266725496,17539.465988007287,149.18218484768295,0.0033360259626149524,0.010665646301886378
2022-08-12,17628.945080091853,17709.984022437668,17628.945080091853,17699.6,0.004007892678044318,17688.64817285497,21.335849582697847,0.007305249836154548,0.012796899364957426
2022-08-16,17789.117070113727,17828.9,17782.569365841926,17828.9,0.0022363633748361195,17709.984022437668,118.91597756233386,0.005451822602628109,0.007644891159858336
2022-08-17,17864.852918662942,17945.618913641203,17864.852918662942,17926.1,0.003428356315941075,17828.9,116.71891364120165,0.0021811771662549884,-0.011039768828690955
2022-08-18,17898.600474854502,17965.2,17869.035694030306,17965.2,0.003720934786999885,17945.618913641203,19.58108635879762,-0.013192171531627772,-0.02625353461135982
2022-08-19,17966.611164075148,17966.611164075148,17728.2,17728.2,-0.013269679067350128,17965.2,1.4111640751470986,-0.013235974323394406,-0.0059566115003216735
2022-08-22,17638.591215333145,17638.591215333145,17489.588346584285,17493.55,-0.00822294782856931,17966.611164075148,-328.0199487420032,0.007377004667434628,0.00631661383767157
2022-08-23,17429.72552101995,17622.6,17429.72552101995,17622.6,0.011065835703921112,17966.611164075148,-344.0111640751493,-0.0010526256057562522,-0.0066306901365291715
2022-08-24,17582.479418777933,17606.032561166012,17531.229334920292,17604.05,0.0012268224923402224,17966.611164075148,-360.57860290913595,-0.005583942331452096,-0.0012213098690357915
2022-08-25,17681.837728021885,17709.347596502306,17505.75,17505.75,-0.009958677979655009,17638.591215333145,70.75638116916161,0.004387129943018708,-0.009708238721563012
2022-08-26,17664.253220318842,17664.253220318842,17557.837329140784,17582.55,-0.0046253424529071625,17709.347596502306,-45.09437618346419,-0.014033800557939569,0.009517959567867162
2022-08-29,17210.380876346117,17352.798155068413,17210.380876346117,17335.8,0.007287411275497004,17709.347596502306,-356.54944143389366,0.02388698531362854,0.01303660632909942
2022-08-30,17453.303151185864,17761.511834295612,17453.303151185864,17749.9,0.016993737302613963,17709.347596502306,52.1642377933058,-0.010597242801367979,-0.012580352565366715
2022-09-01,17553.107956116288,17657.613027301537,17502.779226372582,17561.8,0.0004951854626224613,17761.511834295612,-103.89880699407513,-0.0020043503513307304,0.005318361443587882
2022-09-02,17596.75113961943,17609.98875322436,17502.408844501842,17526.6,-0.00398659610872635,17761.511834295612,-151.52308107125282,0.0073374185523720215,0.0071462805107664895
2022-09-05,17595.91536208328,17670.33421512145,17595.91536208328,17655.2,0.003369227272169678,17761.511834295612,-91.17761917416283,-0.00018974579727226715,-0.001500974217227835
2022-09-06,17738.34324347179,17738.34324347179,17609.317881253482,17651.85,-0.004876060987467025,17670.33421512145,68.0090283503414,-0.0013114772672551123,0.008319241325980054
2022-09-07,17563.902371655095,17638.18522618465,17547.246065932668,17628.7,0.003689250086556935,17738.34324347179,-100.15801728713996,0.009643365648062563,0.011444405997038887
2022-09-08,17757.605401187793,17799.492372251156,17721.48520752272,17798.7,0.0023141970937961467,17738.34324347179,61.14912877936513,0.0017838381454824415,0.007419081168849262
2022-09-09,17894.567356491803,17903.60417958282,17822.83454002312,17830.45,-0.0035830626812300157,17799.492372251156,104.11180733166475,0.005625208561758077,0.013255414193135806
2022-09-12,17910.332570167528,17964.48563554673,17910.332570167528,17930.75,0.0011399804974297821,17903.60417958282,60.88145596391041,0.007587524225143971,0.003878811538836846
2022-09-13,18036.095633384884,18075.378709974444,18036.095633384884,18066.8,0.0017023843319105576,17964.48563554673,110.89307442771315,-0.0036807846436557323,-0.010757300684127724
2022-09-14,17888.93931625726,18073.394077335844,17888.93931625726,18000.3,0.006225113841240232,18075.378709974444,-1.984632638599578,-0.007102659400121003,-0.024946806442114777
2022-09-15,18080.672272736167,18080.672272736167,17872.45,17872.45,-0.011516290411952443,18075.378709974444,5.293562761722569,-0.01797179457768805,-0.013333370634691866
2022-09-16,17770.159147549322,17770.159147549322,17532.730231595713,17551.25,-0.012318918797050394,18080.672272736167,-310.51312518684426,0.004723310305533968,0.013754006124919949
2022-09-19,17486.30065417787,17650.381163301092,17486.30065417787,17634.15,0.008455152907759621,18080.672272736167,-430.29110943507476,0.008988241565371702,0.0047890031558082136
2022-09-20,17807.70994668607,17908.036878711773,17792.65,17792.65,-0.0008456981122871465,18080.672272736167,-172.63539402439346,-0.004161830868364302,-0.008587815755382255
2022-09-21,17812.06040810566,17812.06040810566,17684.956112592467,17718.6,-0.005247029594798018,17908.036878711773,-95.97647060611416,-0.004444482069689504,-0.021660853566308758
2022-09-22,17635.51367268431,17705.07694119924,17558.8681742491,17639.85,0.0002458860794288453,17908.036878711773,-202.95993751253263,-0.017293230951510363,-0.03460346885035859
2022-09-23,17567.304496239663,17567.304496239663,17326.582124185046,17334.8,-0.013235069517320227,17908.036878711773,-340.73238247210975,-0.017614855666058915,-0.016951450261900813
2022-09-26,17140.000536891523,17140.000536891523,17013.377885927177,17029.45,-0.006449856092686631,17812.06040810566,-672.0598712141364,0.0006753007290312141,-0.011879420650696249
2022-09-27,17130.221957356833,17130.221957356833,16968.248027845624,17040.95,-0.005211371900437799,17705.07694119924,-574.8549838424078,-0.012546248888706257,-0.011580927119673623
2022-09-28,16862.674460044025,17009.968562550202,16827.15,16827.15,-0.0021066919205609204,17567.304496239663,-557.335933689461,0.0009775868165433632,0.01685668696125009
2022-09-29,17002.865621506397,17002.865621506397,16815.340986070354,16843.6,-0.009366987015703276,17140.000536891523,-137.13491538512608,0.015863592106200697,0.0020482557173051585
2022-09-30,16779.754707352746,17160.25626231126,16779.754707352746,17110.8,0.019728851727623425,17130.221957356833,30.03430495442808,-0.01359959791476728,0.009865114430651856
2022-10-03,17068.211102308298,17068.211102308298,16878.1,16878.1,-0.011138314447176535,17160.25626231126,-92.0451600029628,0.02378822260799507,0.02620259389386237
2022-10-04,17189.41682048196,17279.6,17189.41682048196,17279.6,0.005246436249691707,17160.25626231126,119.34373768873775,0.0023582721822263952,0.0021470404407510912
2022-10-06,17382.398951443403,17409.270270879675,17320.35,17320.35,-0.0035696425802177537,17279.6,129.67027087967654,-0.00021073477152588893,-0.004502346476621399
2022-10-07,17292.12975103156,17316.7,17233.09423123262,17316.7,0.0014208920082255992,17409.270270879675,-92.57027087967435,-0.004292516287534687,-0.020255013946075207
2022-10-10,17102.704875815372,17259.707023298666,17086.711494077965,17242.36778320365,0.008166129767331174,17409.270270879675,-149.5632475810089,-0.01603131232781818,-0.006467660625606331
2022-10-11,17195.784029626582,17195.784029626582,16965.95,16965.95,-0.013365719715402385,17409.270270879675,-213.48624125309289,0.009719467521712488,0.0030237033587863227
2022-10-12,17022.402762232443,17130.85,16993.127721276345,17130.85,0.0063708537086296195,17316.7,-185.85000000000218,-0.006631311347656377,0.004275911586407055
2022-10-13,17092.234105856074,17092.234105856074,16986.846943241024,17017.25,-0.004387027780668146,17259.707023298666,-167.472917442592,0.010980034964521268,0.01782309127502968
2022-10-14,17299.590774211498,17334.265156750862,17184.79052022788,17204.1,-0.005519828501021385,17195.784029626582,138.48112712427974,0.0067687353595946576,0.01660941287251294
2022-10-17,17156.670613268983,17320.55,17134.76663771593,17320.55,0.009551934080046483,17334.265156750862,-13.715156750862661,0.0097745163981513,0.011310264396915848
2022-10-18,17472.619815242175,17512.054592397333,17458.46774198202,17489.85,0.000986124859352405,17334.265156750862,177.78943564647125,0.0015208821116248217,0.00424531942812556
2022-10-19,17555.053566467584,17596.32305401877,17511.01824308627,17516.45,-0.0021990002093369584,17512.054592397333,84.26846162143556,0.0027203000607998185,0.0039020463621337598
2022-10-20,17448.642142240107,17564.1,17447.96179102374,17564.1,0.006617011044108016,17596.32305401877,-32.2230540187702,0.001178540318035104,0.009355301518862547
2022-10-21,17634.870335613406,17656.070021131538,17541.317569618706,17584.8,-0.0028392800548292544,17596.32305401877,59.7469671127692,0.008167135901884226,0.0031532914790046718
2022-10-24,17757.464940168502,17757.464940168502,17728.41745140745,17728.41745140745,-0.0016357902920784333,17656.070021131538,101.39491903696398,-0.004973227398842206,0.0016968547065749906
2022-10-25,17736.593767435006,17749.96896242963,17640.25,17640.25,-0.005431920508429111,17757.464940168502,-7.4959777388721704,0.0067034197361148795,0.008860418644860424
2022-10-27,17763.673792998496,17763.673792998496,17667.930493124084,17758.5,-0.0002912569245971441,17757.464940168502,6.2088528299937025,0.00214263592082653,0.014238252104625815
2022-10-28,17795.157164741122,17822.269499636874,17741.321543333484,17796.55,7.827046684572368e-05,17763.673792998496,58.59570663837803,0.01206975509298136,0.019416684694505415
2022-10-31,17936.353277860453,18012.9130256257,17936.353277860453,18011.35,0.004181269234483515,17822.269499636874,190.6435259888276,0.007259311489699494,0.0034811382822499404
2022-11-01,18107.820257291536,18161.76029953695,18084.29854358225,18142.1,0.001893090511247973,18012.9130256257,148.8472739112476,-0.003750943937030349,-0.00519509869309509
2022-11-02,18136.55640081931,18136.55640081931,18061.831748250104,18074.05,-0.0034464315848011557,18161.76029953695,-25.203898717638367,-0.0014495920947436014,0.0029489793377797113
2022-11-03,18019.668410972085,18088.322613168104,18019.668410972085,18047.85,0.001563934939599354,18161.76029953695,-73.43768636884488,0.004404956823111927,0.008422055812742135
2022-11-04,18074.547962351204,18127.35,18024.527816813308,18127.35,0.002921347618694532,18161.76029953695,-34.41029953695033,0.003999481446543385,-0.00029237588505759415
2022-11-07,18216.69925938424,18216.69925938424,18086.319531293546,18199.85,-0.0009249348163642884,18136.55640081931,80.14285856493007,-0.0042747605062678495,-0.008978095973318334
2022-11-09,18246.34135075008,18246.34135075008,18122.05,18122.05,-0.006811850571072002,18216.69925938424,29.642091365840315,-0.004723527415496531,0.012937278067326918
2022-11-10,18064.254721688187,18064.254721688187,17991.70582043485,18036.45,-0.001539212224172373,18246.34135075008,-182.0866290618942,0.017744622694598977,0.015643322272398175
2022-11-11,18288.58779600436,18356.5,18288.58779600436,18356.5,0.003713365118900844,18246.34135075008,110.15864924991911,-0.0020646637430883352,0.00344564595647312
2022-11-14,18376.321518236884,18376.321518236884,18318.6,18318.6,-0.003141081210382716,18356.5,19.821518236884003,0.005521710174358319,0.004637363117268922
2022-11-15,18351.34877684126,18419.75,18293.406940074117,18419.75,0.0037273131250745014,18376.321518236884,43.428481763116,-0.0008794907639897431,-0.0046879029302785424
2022-11-16,18375.866066394166,18427.511842384047,18369.854328271078,18403.55,0.001506537624175511,18419.75,7.7618423840467585,-0.003811764578029675,-0.0053793969098353545
2022-11-17,18382.541629589487,18399.871925347976,18333.4,18333.4,-0.0026732772094139687,18427.511842384047,-27.639917036070983,-0.0015736306413431933,-0.009788146224922856
2022-11-18,18347.051865623922,18347.051865623922,18227.36439468614,18304.55,-0.002316550143053585,18427.511842384047,-80.45997676012485,-0.008227462570781552,-0.0030293014578343103
2022-11-21,18197.582521980657,18197.582521980657,18148.520918004,18153.95,-0.0023977098017252296,18427.511842384047,-229.92932040338928,0.005241283577403166,0.00547814662924595
2022-11-22,18152.57524043123,18249.1,18152.57524043123,18249.1,0.0053174141018724,18399.871925347976,-150.77192534797723,0.0002356280583701853,0.014540443090344413
2022-11-23,18297.2934308168,18300.54745320513,18253.4,18253.4,-0.002398902929701754,18347.051865623922,-46.50441241879162,0.014301445210207264,0.013389286379523746
2022-11-24,18302.84211383368,18514.45,18302.84211383368,18514.45,0.011561476892508474,18300.54745320513,213.90254679487043,-0.0008992975756774158,0.0021145645698359417
2022-11-25,18466.89928724298,18510.66832895856,18464.2072643318,18497.8,0.001673302717276681,18514.45,-3.781671041440859,0.00301657494404739,0.005962871260366098
2022-11-28,18501.209628873115,18602.998308017868,18501.209628873115,18553.6,0.002831726799372206,18514.45,88.54830801786738,0.002937435322525106,0.012215958088996226
2022-11-29,18611.072576368504,18670.468772950233,18608.1,18608.1,-0.00015972085199860998,18602.998308017868,67.47046493236485,0.009251347531451515,0.010358392313025044
2022-11-30,18664.810538942198,18780.25,18630.475087520157,18780.25,0.006184871837672794,18670.468772950233,109.78122704976704,0.0010968970061633332,-0.003977582833029403
2022-12-01,18864.591471266216,18864.591471266216,18800.85,18800.85,-0.003378894865722695,18780.25,84.3414712662161,-0.005068919756287538,-0.0057018698622667285
2022-12-02,18742.65497568576,18742.65497568576,18648.89047472005,18705.55,-0.0019797075565812904,18864.591471266216,-121.93649558045581,-0.000636174825118685,-0.0031434520770573515
2022-12-05,18669.4022289776,18700.299634913998,18605.084598929672,18693.65,0.0012987973972067037,18864.591471266216,-164.29183635221852,-0.002508873333993189,-0.007590812923104928
2022-12-06,18604.427729745585,18646.75,18595.53493434737,18646.75,0.00227484934603759,18864.591471266216,-217.8414712662161,-0.005094721600278906,-0.001807285451888463
2022-12-07,18632.511204457816,18655.869037644286,18551.75,18551.75,-0.004334424038263521,18742.65497568576,-86.78593804147386,0.003304270486611749,-0.0032827091783794726
2022-12-08,18555.725541778076,18613.05,18555.725541778076,18613.05,0.0030893137588642134,18700.299634913998,-87.2496349139983,-0.006565286183618513,-0.006315461463865413
2022-12-09,18643.284362698345,18643.284362698345,18443.003441882043,18490.85,-0.008176368483835308,18655.869037644286,-12.584674945941515,0.0002514757298881509,0.005721748864979226
