,TIMESTAMP,NCM_LTP1
241,2022-04-28 10:30:00,17093.880680951774
242,2022-04-28 11:00:00,17112.241184732666
243,2022-04-28 11:30:00,17153.228914422354
244,2022-04-28 12:00:00,17177.954676749254
245,2022-04-28 12:30:00,17203.692754026786
246,2022-04-28 13:00:00,17238.568522799906
247,2022-04-28 13:30:00,17261.033960051922
248,2022-04-28 14:00:00,17291.694469725928
249,2022-04-28 14:30:00,17305.19431371777
250,2022-04-28 15:00:00,17240.68829564533
251,2022-04-28 15:30:00,17229.5
252,2022-04-29 09:00:00,17328.450003153164
253,2022-04-29 09:30:00,17291.63639177558
254,2022-04-29 10:00:00,17278.944378534998
255,2022-04-29 10:30:00,17313.571537120766
256,2022-04-29 11:00:00,17328.203247227826
257,2022-04-29 11:30:00,17345.847871745773
258,2022-04-29 12:00:00,17348.096423883406
259,2022-04-29 12:30:00,17350.807743802892
260,2022-04-29 13:00:00,17362.692172490573
261,2022-04-29 13:30:00,17355.464479326252
262,2022-04-29 14:00:00,17270.253878899086
263,2022-04-29 14:30:00,17258.15521797783
264,2022-04-29 15:00:00,17102.5178225478
265,2022-04-29 15:30:00,17110.75
266,2022-05-02 09:00:00,16974.59733906745
267,2022-05-02 09:30:00,16971.83969242117
268,2022-05-02 10:00:00,16986.727957437466
269,2022-05-02 10:30:00,16997.897553146282
270,2022-05-02 11:00:00,16976.080651892204
271,2022-05-02 11:30:00,16991.62154509459
272,2022-05-02 12:00:00,17019.31723880834
273,2022-05-02 12:30:00,17014.4884010728
274,2022-05-02 13:00:00,17015.5432436171
275,2022-05-02 13:30:00,17014.60308972183
276,2022-05-02 14:00:00,16996.826566641772
277,2022-05-02 14:30:00,17036.034204536078
278,2022-05-02 15:00:00,17068.02423354708
279,2022-05-02 15:30:00,17066.05
280,2022-05-04 09:00:00,17070.693301121508
281,2022-05-04 09:30:00,17055.570902525713
282,2022-05-04 10:00:00,17014.524181867648
283,2022-05-04 10:30:00,16950.532759237798
284,2022-05-04 11:00:00,16945.20742322251
285,2022-05-04 11:30:00,16941.34922463362
286,2022-05-04 12:00:00,16909.65329284872
287,2022-05-04 12:30:00,16853.66436482786
288,2022-05-04 13:00:00,16886.86842791828
289,2022-05-04 13:30:00,16890.36375613594
290,2022-05-04 14:00:00,16824.43928367009
291,2022-05-04 14:30:00,16691.560969228627
292,2022-05-04 15:00:00,16679.024399428625
293,2022-05-04 15:30:00,16692.75
294,2022-05-05 09:00:00,16813.004785794823
295,2022-05-05 09:30:00,16837.021193029734
296,2022-05-05 10:00:00,16904.758367779476
297,2022-05-05 10:30:00,16904.891897429796
298,2022-05-05 11:00:00,16904.054413850212
299,2022-05-05 11:30:00,16865.072753737357
300,2022-05-05 12:00:00,16847.62479047243
301,2022-05-05 12:30:00,16876.55659120319
302,2022-05-05 13:00:00,16831.132450019428
303,2022-05-05 13:30:00,16788.505839741974
304,2022-05-05 14:00:00,16705.202960997434
305,2022-05-05 14:30:00,16714.0470969586
306,2022-05-05 15:00:00,16680.05936904977
307,2022-05-05 15:30:00,16671.6
308,2022-05-06 09:00:00,16416.25048616562
309,2022-05-06 09:30:00,16452.807553493476
310,2022-05-06 10:00:00,16394.207040999278
311,2022-05-06 10:30:00,16390.70122052816
312,2022-05-06 11:00:00,16364.029832853108
313,2022-05-06 11:30:00,16395.921349129065
314,2022-05-06 12:00:00,16401.33747838231
315,2022-05-06 12:30:00,16390.657960537723
316,2022-05-06 13:00:00,16384.230414159698
317,2022-05-06 13:30:00,16412.858541769423
318,2022-05-06 14:00:00,16442.571685484345
319,2022-05-06 14:30:00,16404.388794479495
320,2022-05-06 15:00:00,16413.627508592715
321,2022-05-06 15:30:00,16440.25
322,2022-05-09 09:00:00,16191.64667682606
323,2022-05-09 09:30:00,16206.547670365402
324,2022-05-09 10:00:00,16243.319647471311
325,2022-05-09 10:30:00,16233.682482523922
326,2022-05-09 11:00:00,16240.674424433824
327,2022-05-09 11:30:00,16292.82149806415
328,2022-05-09 12:00:00,16319.288905121215
329,2022-05-09 12:30:00,16360.731518706196
330,2022-05-09 13:00:00,16344.44228135755
331,2022-05-09 13:30:00,16314.73140179288
332,2022-05-09 14:00:00,16262.968905864589
333,2022-05-09 14:30:00,16343.784155120235
334,2022-05-09 15:00:00,16300.340154893143
335,2022-05-09 15:30:00,16310.049999999997
336,2022-05-10 09:00:00,16333.440616528953
337,2022-05-10 09:30:00,16296.300059801964
338,2022-05-10 10:00:00,16280.173713802138
339,2022-05-10 10:30:00,16312.007791003996
340,2022-05-10 11:00:00,16310.662674226005
341,2022-05-10 11:30:00,16321.980751300036
342,2022-05-10 12:00:00,16376.657826755742
343,2022-05-10 12:30:00,16378.357411160798
344,2022-05-10 13:00:00,16357.664093420046
345,2022-05-10 13:30:00,16328.806401539496
346,2022-05-10 14:00:00,16353.408833100306
347,2022-05-10 14:30:00,16325.758165295238
348,2022-05-10 15:00:00,16235.481397411037
349,2022-05-10 15:30:00,16209.200000000004
350,2022-05-11 09:00:00,16291.562522868477
351,2022-05-11 09:30:00,16223.848918462434
352,2022-05-11 10:00:00,16156.507124227332
353,2022-05-11 10:30:00,16110.243692934497
354,2022-05-11 11:00:00,16116.756192341596
355,2022-05-11 11:30:00,16141.759504718193
356,2022-05-11 12:00:00,16129.15636242135
357,2022-05-11 12:30:00,16072.424954265993
358,2022-05-11 13:00:00,16030.804231792166
359,2022-05-11 13:30:00,16088.242783151665
360,2022-05-11 14:00:00,16167.39686303534
361,2022-05-11 14:30:00,16187.567413836952
362,2022-05-11 15:00:00,16167.491629065355
363,2022-05-11 15:30:00,16202.700000000003
364,2022-05-12 09:00:00,15938.791517727574
365,2022-05-12 09:30:00,15884.407257649545
366,2022-05-12 10:00:00,15890.677618823263
367,2022-05-12 10:30:00,15895.3536799613
368,2022-05-12 11:00:00,15845.667835221948
369,2022-05-12 11:30:00,15864.942799491955
370,2022-05-12 12:00:00,15864.4322550434
371,2022-05-12 12:30:00,15835.573037999415
372,2022-05-12 13:00:00,15845.476081477513
373,2022-05-12 13:30:00,15846.119811462442
374,2022-05-12 14:00:00,15788.725000217279
375,2022-05-12 14:30:00,15784.23856878714
